"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64"
"B2M",18.1601127601713,17.7696701336102,17.0213282239917,16.4510219423722,16.6745136553262,15.8544241643708,16.8379026335664,14.8603378598611,16.9753308626589,18.1568750945853,17.4232227095669,17.3430786417557,17.100529960038,18.3452808660462,16.2398374287483,16.6653343930088,17.1649233746776,17.2399654693589,17.1396533328788,16.9822596851767,16.7590252774875,16.8432827970152,17.4447630891574,17.4959661455545,19.4955646072121,18.1909981855866,16.8714307044787,17.7025564605253,17.6331226198033,16.7587961498838,17.2535677511699,17.9851186030543,16.2183013392052,17.6821732333134,18.1635174913559,16.5901961911433,17.5741615335799,17.2577195331492,16.9176184188134,15.828041307927,17.3263402605292,17.2046491143431,16.6506467995066,17.6913182572741,16.889442431271,17.6235688297687,17.2244479586594,17.6578588279453,16.6533110323214,17.4444704387611,17.514486821726,16.8493481927978,17.8144231646451,16.0819558382608,16.9116867883397,17.1928592115863,16.4862081309903,16.2592058730526,16.1505491322821,16.192834527085,17.9189147528297,16.6062977841942,16.160007632249,16.0764164991627
"TP53",12.3945130225345,11.1432361664919,10.9455414191881,12.9726088274904,12.6859798296546,8.57367172756829,10.9423766191946,13.2151960276127,10.7511915099823,11.998607948079,12.2589044636119,9.84008387947717,7.93108020726558,10.5790298685882,11.2053036038266,11.9565263103542,11.2806135305152,12.9533614145881,12.0343938314727,10.1092040093681,6.68888088317094,9.74011365275338,11.9872842451662,11.8467508367435,11.3620544182065,11.9094460589233,8.46892635912373,10.3595814815659,10.0024005786255,11.4972961807526,9.69124247487323,12.8132623953859,11.9251765260252,10.7624632282161,9.23770238546477,11.5776307110768,11.7416445258382,11.6770482963692,11.612252095389,12.2344908228786,10.6444218150694,12.2899555886505,12.4824449749207,12.6490295785688,12.5835098675555,12.623203234762,12.19373077601,12.9417382335167,12.5288848794992,12.1756611967294,10.1980085189757,12.6786912007807,12.1413170951116,11.937174141935,11.9738642210474,11.6023317748254,12.007149418329,12.3845999656892,12.3863572696122,12.1133295625402,10.332700887408,12.0971589494172,10.2095453322892,11.3391266901038
"MAGEB2",7.98906988043627,6.68288803025437,6.1531693522721,7.08181417535132,3.62602289654528,4.06868279221285,3.20057237605498,3.47087474897764,6.36096309659467,8.72501592365851,6.2252107690091,7.76267301491291,8.2887854243925,9.10130862629899,3.69211445230208,4.41297249270226,5.52296188918985,5.26991807089218,6.02223436415395,5.965967938398,3.46774154197757,3.4075174383067,5.78897245322067,7.35924604381479,9.92591617909235,7.79612557101447,8.47502636634565,8.4892194383944,5.56679273316695,4.67302782258116,7.24938656597143,9.23374188084256,3.43768675405778,6.67286292342375,6.4407915157821,6.82308656304366,6.98847830570922,5.55752124701548,5.04019149518916,4.42665307321255,7.96777903908945,4.92366645656022,3.35786130956851,7.11717756979128,7.44386598275985,7.5347901308872,9.19351564731353,9.85714906953912,7.52853070727498,8.50617451902462,7.35287794188871,6.66922516785405,8.67664285923735,6.68432531609384,8.55332758755922,8.18488449957921,7.50951896103662,5.23236922543126,5.72699479688025,6.56296773228134,8.43597425601075,6.31163155860443,6.2528100912019,5.09542527605275
"LYZ",17.8959807712725,12.4953011521205,19.3717562310432,20.4183813869459,16.480920242941,19.4161763200939,16.9228102243097,12.9476443235976,18.4411247031787,21.5049863825671,18.3708954926869,20.3706253468308,20.4327775601507,20.949315127685,14.1352916953112,13.4546773983693,17.7775045264412,17.4836193810918,18.4511128532524,18.9890070225877,12.4948094436961,16.8296748985337,17.7655922762935,20.124479993927,22.3961361820587,19.5665192294935,20.37090189794,21.1145268831175,19.3710975014481,17.287583245165,20.0593083741805,21.636653234799,15.7573777033165,19.4653309086766,19.0500470535415,17.3953588081058,20.1237088585425,17.7649384628594,17.172866965804,19.2407039529002,20.3550074153301,14.2836482687967,12.3172675400933,15.6033939823807,18.8142827900258,18.3800199861265,17.5853354248396,21.1549846296613,19.0820694468415,20.0774439161498,19.2457437678921,16.7816957704372,19.9092919210579,17.4586136476971,19.6619567219492,18.9829388901996,18.9473505640867,12.903988821202,14.8765730310656,17.1266220715995,19.1525782817077,16.4938878052644,15.5952030817538,14.7656699226388
"NCAM1",8.24761160704748,6.40810721617485,5.14782976413375,11.8417619661237,11.5026610597862,5.10993214631979,2.08789869267803,3.31525563848691,5.97494816321728,10.9997451428014,3.4007522928097,8.15542697600572,5.51699375977212,6.98630726290835,3.54266248748906,2.51581085502596,4.61238908951928,9.5735888914405,3.702817028695,2.7693369658769,3.37955320340664,2.94500190043297,4.56446656945713,3.35200346057927,11.1074289173559,8.13231690408886,5.7300047479237,5.43102651073513,4.7822244044323,6.83267542543789,3.23607281128474,10.797444432964,3.2812871784744,2.99126269595989,4.23154849517251,4.81130975836069,8.74337329884969,8.68184455103023,7.45915842814358,3.40356382201684,7.34649945491903,9.88930935484925,2.3418636281462,7.16574732901932,6.20753144693309,10.2999738801395,6.93512319567637,12.5144319991622,5.55695896273004,4.93634180134717,4.73004486071099,10.6146582712122,5.85393547204336,3.38665363572305,6.47361033108075,6.47789712642546,5.84632027304049,4.27662886539153,2.01646282418855,4.67926157253549,8.74066642965021,4.09642558920222,3.0825896841804,1.62553945147973
"TCL1A",10.4534732342429,14.7819023867577,3.90777047799982,4.2988970715905,3.24905797954515,2.85045128706283,6.63408774141675,0.745172114324509,3.10651204927991,6.45157399673688,3.24275544667533,5.89284077408308,5.99823847456174,7.6170190061412,3.1012452644868,2.41190379400664,6.14505561187316,3.70261554311329,3.06664449171636,3.36387605487619,3.30958694345546,3.5834181770994,2.80401235797912,3.46910607526526,7.35305474058751,8.92244460080906,6.17278786837295,6.19977454070687,4.4669863541545,2.83852861311951,4.83745185513929,6.29057305673153,3.12156633119542,3.56042043511263,4.35219677025133,7.06068907997888,5.39522761451303,3.0621453734555,3.65121632226981,6.09740966467705,4.76798834742723,4.06064276869968,5.77527611035951,9.25979758962007,4.93066431551448,4.74159298990244,7.57559402248998,8.54085606703397,6.57099345737332,6.36030314239153,6.43132978992672,4.14213812398108,7.37206722865079,6.34886660923911,7.50565785504794,7.87584083176137,6.48504429047195,5.41261362730973,3.42223103857,7.79451271190869,11.3332495906805,6.60027024540292,2.68256582886751,6.59798374913753
"HDC",6.61102752399709,5.78198168923334,8.58761434208295,5.41042575391733,3.3612617639508,4.35293027574007,6.6092829337868,5.7926332555663,5.64165918697139,6.41519783691997,9.00204115368414,8.85471538490461,8.01584512113346,7.5633731089308,8.73612081049474,6.24325490966315,10.0216845349378,8.43496473405562,8.23695938786446,5.36434985622496,3.38468483610386,10.4320990215613,6.98383996079214,7.45814894682853,9.21617374592225,7.57874728402316,11.9623123134198,7.52362961094714,5.83062729907196,10.8089643929756,10.1939895835914,8.38861871849952,8.82504254620046,6.94188720230405,5.39873870056386,7.86987458613438,8.35043355515847,6.35403453080461,10.6441196473579,8.39703820010185,11.2282446136056,7.49125981175809,8.1587142409093,12.7257768783413,7.17924364735738,10.6579694384267,4.67192500795894,8.35340749730141,6.46882693797548,9.01651700086854,6.98623357207387,9.54512296174065,7.52243345847758,4.68582324832878,8.4899841735286,8.82231237752599,7.85265642640637,9.49529609474251,5.58307187064029,9.33025268203891,12.4215345010712,6.29628835096393,7.7594326460814,9.35852116957563
"CD27",11.6208282507836,12.0284160721528,7.27629986230157,6.96504304223102,8.54709822871119,4.84166102028865,6.04013201868047,3.00338830756641,6.01803452599775,8.13606298386773,5.20539085966875,8.53411920612738,6.68034763705478,8.23933521641892,5.99920817723094,4.29135741620543,9.6053493599034,7.69898413911756,7.04309704269988,8.27302376391748,3.48359615208783,8.29526422870372,8.91690181130493,7.04852868330535,8.82433854010299,9.80928088721538,9.27508122981833,7.84511092523439,8.32289615508128,9.09559518942544,7.55211608411991,9.13725132615465,6.80722342811895,7.50082146812239,8.18911295271359,8.50182011421176,10.3962800019237,7.29739227728199,8.63727118524458,7.29586810987547,7.44803266904938,4.91501592078151,9.11376992314068,9.3287196541387,9.16327883919964,7.63297450827415,7.5922680837931,9.7057679645329,6.60875362634921,9.38147962852544,7.76967179578088,6.67325587050624,6.88544335903135,6.49018568921632,7.66308127451822,8.36083586664477,8.51253478983047,7.45223772351461,6.15894073454526,7.22297927220245,9.42234934125978,6.90356395876838,11.9325483738963,4.64814490882733
"SBNO2",10.3362138845161,9.39636019912003,11.0203791147776,10.1363073831126,9.78474478856626,10.3046626029321,8.90745482789978,9.7972024495797,9.63999362307169,9.59659771659177,9.25507791812513,11.0678125184832,9.78721786034131,9.34113302218834,9.78397058052162,9.0421993253338,9.5840105503116,8.73940399086232,9.62920589740947,9.91847941466327,10.2020870267963,9.48608829108506,9.18145082226068,8.43659881299863,10.0642927723582,9.53211406938596,10.3191054525065,10.918882702542,9.46444092497972,9.8734363844014,11.1014736286988,10.1534808419386,8.55855556365253,9.24609504461919,12.1111927642746,10.8145973027619,10.2351609941793,9.68770820973982,9.41248665298728,9.98709739007769,9.69050568205232,9.74327424845548,9.31406459697872,9.25366861277969,9.23922992000335,9.1824398219676,10.2140233284174,9.93687209378044,8.95633531582204,9.65097772766702,10.8314190524057,8.82354591818424,9.30011946823295,9.0951343923601,10.0390890821216,11.0369605038127,10.3737179338252,9.40253215659224,8.96642272901165,9.67205347356391,11.572452258229,9.53688653043548,9.22322580468028,9.39828630632812
"PECAM1",12.9219344836594,12.7413105404968,13.3467938311083,12.1322545684681,13.535064305048,9.48681959811153,10.6481522425323,8.85228597345759,11.2847078874077,14.453573864337,11.9877266030371,13.9034350912903,13.3424707491017,13.2672350370796,10.9119412058068,9.15865382877912,12.3428910557765,12.4975802723038,13.6139779932966,11.2403441340992,12.2558390188827,11.6214165908919,12.6379012051841,13.1448258726215,14.329516490164,13.594846603285,13.5497801204478,13.3880741126414,11.4286522258476,12.2731788354002,10.7157664931081,12.9730037660664,9.96621504937669,10.040118733852,13.3570871570908,12.3128257149521,13.4445574751926,12.4890788963284,12.8855690834845,11.811967187808,12.3618590946468,12.0651161472588,9.40787640828326,12.19302795623,12.4241137788427,13.1070202088229,11.218605966888,13.5458333139034,13.0616878033184,13.4513959424873,14.0266089350638,12.5973409242869,12.6280889375309,13.2379914521306,13.6143938376958,13.7561738016265,12.2428103224545,10.0690214339999,11.9348090601507,12.3995922113124,13.5912496938537,12.3772569480899,11.5208283962928,12.4885936488432
"SERPINH1",8.56683752061534,6.08397069815531,4.40603163395567,9.34118454736371,7.94113770860136,4.37371886146058,2.87136755823089,7.36821108185612,5.83295520881098,8.9302382152424,7.98288431471119,7.20746026796112,6.81177807590598,6.154044958791,3.6985905709476,3.11679901575111,7.61146460261617,8.86506993241651,7.76862604952542,6.65422942679914,4.12301283775726,4.64065825945419,6.53642711496302,4.34264661008752,8.46536888582717,6.24318221647252,7.73520995611682,6.84864489610859,5.35163182516185,8.73763426167159,6.24825688996719,10.0582778100966,7.83415355811114,7.58474175791115,5.50407801325119,7.67763590023324,6.34628026717514,7.65623481764045,6.69762035519176,9.55352962923439,6.44234043097723,9.59412723999679,9.87360849681964,7.43265879639879,7.85848239303555,8.99992008664589,10.1219844457903,9.48351838233555,9.16373995046208,8.1904053726604,11.3320990386957,8.93102864369898,8.53701107204707,7.96562916221685,8.08321647284815,7.89991720294864,7.47832688939791,5.52029578724566,8.33514941511874,7.4464175935361,7.85855327348197,8.79766700494765,5.49403736983133,7.9427375144623
"SPP1",7.69377632984617,2.28168013381313,9.12852191053232,4.17120254469998,7.20182425383341,4.21284424774993,4.05521367078128,5.86702951603024,5.5027091914995,11.3557894294705,4.31805960677196,6.12952531026652,7.28883638356616,7.59090076033079,4.32870537618912,2.59564235634415,7.77789453688265,5.99684343429301,10.3353608481641,4.97918617551253,8.90388356898232,3.87775733689406,8.43994303183893,8.26833495651299,9.75972766647109,5.7069006220774,7.14962397415592,7.19189857161373,4.95016379460326,7.65237161912542,5.34679145145141,10.4699271128347,3.20807755858362,7.11700791181093,8.8607906187109,7.22354799253823,6.37076669487886,5.44081882629054,4.52234197546376,7.24165754605454,6.13790255386718,10.1639326363478,8.33935341783295,3.62432477370942,3.97045461743994,11.0142060319454,8.52072103646491,7.98071135045274,5.48077313207296,8.17120458262289,9.55858897545537,5.79510810518342,6.675099411652,5.89432053503466,6.48379898084945,9.04588064817451,5.62627409485338,4.64570944736044,3.0447688946444,3.96834924645032,6.99456635126944,5.57873143181843,2.35474519506881,3.71687929332627
"EGFR",5.25839832994271,3.54684390552528,2.88236992649006,3.81876535627466,3.0926864195869,2.43164769834414,1.39371106564952,1.76871196093949,3.01432710830157,4.34658245312923,3.04371095953636,4.35774909273722,3.88525575573055,5.4202443993927,2.33572089992367,2.28046589412957,1.9592635986126,2.33211955777985,1.91171727984575,2.0523310553205,3.19685293267359,2.53024399740647,2.45185731424056,1.7926489387532,5.54768020183296,3.4816607312265,3.74038994489071,4.78991981764279,3.5434784340242,3.5137777865671,2.65617023259704,4.17841915089614,3.23327262516404,2.7841126618039,4.13876496893089,3.3730302547587,3.47893219814572,3.1869164466941,2.02151295468814,2.64767100162109,4.06821449411651,4.0077749085483,2.17914977456721,3.10116293066635,4.60454584729596,3.55296337514673,1.8952211268495,8.04858894745839,4.02558256672062,5.05399964396692,3.67058546495676,3.26870721750889,6.62194770021642,4.44447268336547,6.30031410361951,3.60003220657328,6.27789311592136,1.7980153748114,3.26519562851414,3.8211482499028,5.35025379538558,3.31700247255375,2.96722111863462,2.59827330506203
"CASP8",11.4812868225671,12.1490887096518,10.299864028763,9.2681797570934,10.9095791152496,12.8131240975785,11.0526645737713,8.19372977356677,10.6974933081318,9.47094339371259,10.5960576601409,11.0175831737757,11.2616774336351,11.1288187697733,11.9224305631854,8.99352849508588,10.3942952825207,10.4459558747493,10.0995390445077,10.5739542066688,10.6027849637801,11.7873968924955,10.5244335403115,10.1855194050886,10.5290460560019,10.0061306214783,10.9437133402366,10.4423035216769,10.8166096548253,9.63532100473176,10.4969030341778,10.0115576589586,8.53594118323194,10.2062747409658,11.10203791343,10.6299731614179,10.1934847119082,10.613104881606,10.3032506780361,10.3025047113244,11.3151411230959,11.2453001511117,11.152235050076,10.8347888449216,10.6018354047853,10.4887104323703,10.2220150346042,10.430454825771,10.4646637210779,10.7975687852149,11.0490029300833,11.4884600085349,10.4759891885154,12.1413902783598,11.070627075135,11.5412549636631,11.2313890359769,11.669134500178,11.6152907445675,11.693560526084,12.5149444489201,12.0069310104845,12.6625321862282,10.9543542530541
"CCNA1",7.99530163591547,2.46097821111743,6.4271882870302,9.9396992187167,7.57451143862765,11.2798977765369,3.69890724420765,2.76461883021317,6.52552279493119,11.1490072156626,15.3940266828555,8.75682974096031,9.73049068053468,7.37467668098797,5.56544778352941,12.6084719728102,9.10396861967844,7.24507349579527,8.57106109636384,3.85848263735132,12.7715522814542,5.73694596054017,8.79251597342206,7.03796522991401,13.2179137304704,6.18152279140434,9.56390319088122,7.74029130387554,5.57344741459142,8.5845128860415,8.06167977702633,12.5275565999873,4.2420159698575,13.2196425675501,6.19119509276508,7.99009622589097,8.08290583421316,7.41006056747954,8.914709733028,10.0258332952266,10.9537108752973,10.0477658351312,12.306338641242,10.3008793214749,9.3189599277037,10.8369672913376,13.157474074529,9.30358197629054,12.3894318023974,10.8287349764746,9.49323743629294,6.9188804435509,11.5847517980427,11.6457325063299,12.6185575220564,8.59456179734034,10.0906779156141,6.95469811941102,11.2358470474922,10.8512508779477,9.41188824752455,8.21610540716733,4.88627784611017,7.87849397377513
"TNFAIP3",12.4305246760961,10.759463184068,11.0690578897441,11.1674040621704,12.1632418627646,10.2217179341534,12.0413683007011,10.6370008373951,12.2284716247176,12.2711860940287,14.7606301206399,12.3479698184708,11.7649621128723,13.1651918930023,11.232843640807,11.2328848280461,11.944223101931,12.9524416377031,13.528644044521,13.5625475027027,12.3885309862022,11.8562553059616,12.6330344846684,12.455551842422,16.6172730038852,13.4297716429692,11.3693141561036,12.8040197662466,13.6286577918601,12.3428853467538,13.3023839235537,13.6003680121329,12.4220472340967,12.2988122071815,14.6332761078598,11.6110376617428,14.0882872894657,12.0003600176277,11.9053056322197,13.3230846708337,12.0111291853768,12.1469910443814,11.2781295013263,13.0021915519142,10.6247488617281,10.4014657810094,7.5164332445281,11.8271586867815,11.009207173478,12.9720464056273,12.1573348726566,7.61928989106249,9.7710528495237,10.2183512468847,10.1166693163261,11.9047868191304,10.5391889705877,8.60667995473135,8.90670624552789,11.4759986115634,12.7723078979667,8.70878103762312,13.409568431297,9.33913999953408
"CDC25C",6.70794021309176,2.38055350141263,6.83529691117377,7.75312235136356,3.88980469184246,3.65910852332779,4.75709573100231,8.30691638403065,4.37833460866271,7.89179312448394,6.98316848239129,6.68528363092281,7.19582627178689,7.09227332858449,3.5748000466802,6.44915527759623,4.62259821265099,6.29625917052034,2.96117975357787,5.79513914092549,3.36326082009327,4.768051721416,3.16444956733985,4.25841054409159,8.14832318629559,7.7304518496787,6.03056103699143,7.70963281627793,5.49337474123284,4.82116525039505,7.94138209553712,7.54262336254946,5.56162040162914,6.64380001012455,4.2862668065439,7.04090661300033,6.73261273172379,5.85674782209616,3.30442214444792,5.83501227904615,5.78102429884851,3.8258703840334,6.94374750017778,7.5965968595649,9.35821276121512,7.57433882489206,8.06913324029937,9.04467553491877,8.22207801126581,8.02779663263145,6.62061893102526,8.23388473186294,7.98517317952427,8.20512927274061,8.22398211120759,5.31255321386234,8.47869232474183,7.05466588686708,7.30380941366942,8.49752320866081,6.29232728866212,7.12123364321307,7.78229003373127,4.05975397827356
"CXCR6",9.22854806286826,4.54491514527206,6.35984888685132,3.75428630747072,3.22446650979156,3.33632539460622,2.58591531958183,4.29156404397605,5.09817038379192,6.3487575761049,4.54741518434633,6.90011743450694,5.6480173757671,7.08411332242161,3.56577306978491,2.67397346721558,4.09668290850222,3.0869021795169,2.67717977119699,5.59167245768016,3.35574437941549,7.10360573867053,3.85693895015693,4.32030728896367,8.14666833923089,8.1091093211723,6.00443284401236,7.67600669401065,4.62701782192813,5.54354158283346,6.82289250787106,7.08441156216189,3.13066307348337,5.65252835330426,6.91296206566913,6.95750463296251,7.42899751155619,4.37507581734591,3.04591677785296,3.30193277650623,4.12065945414946,3.70873841268519,6.05564668098326,6.9700533087629,6.93995391730621,6.03513176898209,5.62316424108566,8.40220417236624,6.46985338906198,6.78359287978334,7.01734855804973,4.1534912903206,6.9284376563696,6.56598512759092,7.17882338533444,6.78357272019498,7.06593709322877,4.03364216513064,2.53775035288999,4.37845268602625,7.10478476881774,5.23124529850816,5.11173184919102,3.60709619824911
"DLL1",7.61463001418319,2.85274385540034,3.8822244490893,4.85506166868837,5.95756701710238,3.77471806386,2.24578373045151,5.84385529140816,3.88487986477664,5.8565322678094,9.45945790008245,7.89498882617401,5.99777401828006,6.8755345502768,9.0527220098681,9.40411207235313,4.90817577256114,6.40167947221821,6.50995906204756,4.47545257531244,9.56776752322547,7.18104688008503,9.69002853443029,4.38006274993093,8.11129867889468,6.27914212915878,6.26265596854452,7.05427717172923,4.69393505460142,7.28461794652375,8.01784840100741,7.42753481401777,3.15031345165516,4.97686532582459,4.22609216488998,8.1020099017387,5.82496843823253,7.5684278507042,5.49164788708447,3.69183370699801,6.95338280108872,7.8960581382581,5.30630922141989,3.46413534377497,4.86296758117916,9.31566143015962,4.76161513923972,7.82741003316083,7.19662855833817,6.72659036652755,6.27937952153571,3.44620404858176,6.87245230493258,5.90138044600572,6.19041415564999,4.19120884655312,5.56254054330446,2.09347270859807,4.61154393516011,3.13069794069864,4.41010126506806,3.2308817660738,8.15852419711188,3.29023066002592
"OAS1",13.5001253855015,12.6670097595331,9.1951129276263,9.26478060839705,7.50661136407474,4.04086880813445,9.20362497583417,2.35699702540482,4.88978487887365,11.3081270682882,9.51182725447132,8.30227845856716,7.33193106754618,8.96996077598081,8.57381534055887,10.4394151389186,9.31654704382065,9.0011493304871,7.48719477791294,9.29887649252616,9.00415528403052,6.88119379636154,8.31918348370339,9.13816059566948,14.3395733706475,10.4135231465926,12.4412515592239,5.41439448693559,9.88228222552342,7.71167203896037,7.1392424698576,11.2466322498296,4.08003250011623,9.37807034696495,7.32068882951563,8.67814902338139,10.5763996432327,8.62580347448653,8.38278571278757,5.57582483674372,7.39209434452678,8.18326332716761,9.87814539575447,9.49248444766437,9.70261262449749,8.61343949857888,9.77574712636029,10.6169830227214,10.4393326689414,10.645769741831,10.7094079987429,8.40675616619572,8.37207724325218,8.72985289960525,9.99911837227553,11.614809833539,8.0133097379309,7.87227290140904,9.34733946142145,9.91536524676461,11.7769140573538,10.5993965220924,7.18612699842167,8.29842695807498
"HLA-DQB1",10.9347566183711,13.3222865818746,11.2891857278237,3.10632696554695,3.42917155339888,5.73025202968873,13.4210129624244,7.35219739142432,12.7644965103386,4.34175165769002,3.46376574549413,3.65165161037808,13.6649539440818,4.98725004482929,9.80210263529831,9.8969011408085,1.43220144914867,11.5145354345923,1.76467748242808,6.44167672017163,8.62789807487606,12.2823289945287,12.5058639252975,13.0302799540087,12.1179168500694,3.64911824532523,14.5601816812499,3.87084808291008,8.06277888325216,9.60658476726734,9.25304901946556,10.4866579827941,3.4234003654674,13.692139386454,4.79150384145365,2.23577485877194,11.4785394545149,12.1127527772586,1.8500155818057,9.95457242904499,2.75174151313132,4.03862121867166,6.77561686800257,12.2447138830519,3.22229660259398,3.17356884330076,2.52582780706487,11.8462353780737,12.1344665953909,12.457160806952,11.9343086659826,10.5857325312606,4.6216354229781,9.36270965916806,12.3246116963273,3.78211499867201,12.5331931691393,12.2158062401297,9.153363609173,11.9367857363085,12.0408199184083,8.67339917082809,7.53321047186123,1.59225094105922
"ROBO4",4.35871449921577,3.02088815522825,3.0155919588974,2.64317660754749,5.45041120830322,2.40071821121765,2.69666834382126,3.81868510382112,3.30241180767066,3.88732466220249,3.69018569035838,3.56138108769004,3.82184329441578,4.96160501538265,3.48040035016621,2.4310784108022,6.46990797744799,6.31640623310846,2.40808379441316,2.1829560490811,3.24691528138532,4.9755762405066,2.82988435768326,1.53934987236577,5.07693019584514,3.76555188632013,5.07362221460445,3.61744917724543,4.15061633223307,6.240325232498,2.2428365104322,7.29670654245601,4.04867441726513,3.02445151651051,4.20183517481654,4.04543190395674,4.34638981026614,2.95261963079846,3.37578634396228,7.17905969388002,1.87344442493787,6.69909888010897,7.64780130307779,8.34334721520931,6.78881364956844,8.09335854545907,5.86058863400646,5.99002460727734,9.85968237447566,7.73967542136669,3.65127383441295,7.96113081658409,4.06618178784833,3.16007071051604,4.60995969268244,5.75520151341855,5.41743886809882,3.61457744511205,3.43462296037487,8.28744715867313,4.45858089662929,8.95982345992296,2.54547752603256,9.24481252905792
"NFKB1",11.8953772444329,12.1756895908845,11.4382496122402,12.019657249329,11.8290127111277,9.65696520714846,11.447396696504,10.5841811179053,13.0783544185724,12.0083942859897,12.641438853648,13.1693858631961,12.7270219983579,13.6195627689763,12.8404935538039,12.1232501971918,11.6553329979888,11.819048703876,13.2297285137505,11.9697951025125,14.2385335552333,13.1383608057126,12.8752525941314,11.6808149399476,13.3652341195976,12.6644892797026,12.3020711118491,13.0875283965296,11.6788224410978,12.734221035601,13.8063668324962,11.9088735726775,12.518190460256,12.5778392197434,12.9614355539147,12.8665989300737,12.3450470168752,13.0906814403855,11.2308585675954,11.6560829174746,12.6881205860291,12.8453588496323,11.945428799851,12.3105178204831,11.2145935496176,11.9890451854369,11.770254623804,11.9886994477626,11.3840387938471,13.5909468271662,14.9410098602156,12.0619189956988,11.4627364768467,10.0622380181262,11.822382892472,12.2605291725234,11.9193420949336,11.7540481147356,11.6358602182089,11.2762179807467,12.0060017350854,11.7046645409081,12.6507000656291,10.9523838885489
"IFI27",13.543552029714,6.68232868785241,11.7318801196289,5.69623506557826,7.59479623026926,5.52073028934418,11.544730559145,12.407132151841,9.18473260777454,5.66745617989621,8.33215698600166,7.12401383842056,5.76950666664331,7.91432366140941,10.090549782839,6.74930668828848,10.482110449553,10.2958177737271,6.94385871874011,9.52312142910722,6.77515471826924,8.54758473626693,10.085351911274,5.35808250266699,17.3712708272312,8.36859925014912,6.6401149679901,7.95415687988994,10.116651144292,10.038559487252,8.43344110763162,11.1287869959741,10.6165102190722,11.6718334525324,11.2628849127836,5.88136699737152,6.09380704040339,9.1967155548357,7.04908428734872,7.53754606089917,5.60202120187354,4.66006547234962,7.76113237246079,8.33325570904426,11.453247232063,10.0255722789329,7.29018291707897,9.30779469648096,7.06969295969429,6.74632460878316,6.25115464814566,8.00461079157533,8.79013170544298,6.6091379887613,5.75300238612702,4.75832548245367,5.3205487707585,6.72060021750694,2.6411641295706,6.40385805611856,13.2483089684633,5.67868979097745,7.10643513071219,7.70456752942232
"HLA-DMB",12.8329962276788,14.0919918888804,11.3556931144436,10.5573574074521,11.0072201378673,4.36922006885908,12.0063033424032,5.80018004130168,10.2329835683214,12.6662322766866,12.5286474566694,11.227067589873,11.5256613413139,11.7248474924204,9.82518407421058,11.8691592277471,9.12925735305285,11.1927324538145,11.2941731956865,8.36428738937986,9.29264515967792,12.2633419254006,11.6985990249174,12.5952356482225,10.43221791338,12.7008201734903,13.6738020524035,11.2517873902005,9.69328233889796,10.6674991902217,7.6875906547466,11.2004124786505,8.42855619847733,11.385556159981,10.0707940804813,11.9806378638152,12.7165018270981,10.7220585687292,11.8301034692881,8.10942010000168,10.4499055643722,9.5944526324413,7.00656675319831,12.7768248629736,10.0765337626725,11.7502199374329,11.2126722775772,13.0603837953104,12.0182752692465,13.4235671672446,10.0345966258356,10.7916721613291,9.62135362762092,8.99038391212664,12.4431731784767,12.4387513893691,11.2453083386877,11.6005746273508,10.9659194026149,11.3607759313347,12.3436956834701,11.0047349888175,7.21574331804361,12.1894125856447
"CDKN1C",9.52566915712173,5.83426915961883,9.15352561380452,7.77059027120447,6.96365650587222,9.89928254552785,3.89579781330887,8.07577710750946,9.61656350824767,9.82074247325484,9.9996257969594,9.61684557371365,8.33184348981511,8.73496266204804,8.95433446408608,11.4581697058266,9.59453269571852,10.0949999434417,10.9353650487345,6.11978866183089,11.1439255833264,11.0948952312832,10.767215862861,9.17630600505345,8.85819530841551,11.7539253035095,9.47733760027419,10.6820695039418,5.62124268208697,10.1969859275423,11.738731658887,10.7498011824056,9.43843932187736,11.9815856903517,9.63775758553234,9.95402730716002,10.3685199710297,7.85493894384042,11.1465131866918,11.9040872998434,12.0841705408933,9.5861073521174,10.2669040147837,10.4057243716547,8.71507915578708,10.9410476668179,8.17960431642291,8.4739356094345,8.43034946821298,8.83532298210813,10.1563806109175,5.20376163461535,8.47023040693011,5.39297439098445,8.53760055968657,9.56591890546726,7.46602814061643,10.1968130656625,9.39663264550188,10.9154229116846,8.4093258870598,10.8559572328062,9.66384199925623,9.34437449184954
